RouteDataID,CountryNum,StateNum,Route,RPID,Year,AOU,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal
6179080,840,18,001,101,1973,00470,2   ,0   ,0   ,0   ,0   ,1 ,2   
6179080,840,18,001,101,1973,00510,35  ,0   ,0   ,0   ,0   ,7 ,35  
6179080,840,18,001,101,1973,00540,1   ,0   ,4   ,0   ,0   ,2 ,5   
6179080,840,18,001,101,1973,00700,2   ,0   ,0   ,0   ,0   ,1 ,2   
6179080,840,18,001,101,1973,01320,0   ,0   ,0   ,1   ,0   ,1 ,1   
6179080,840,18,001,101,1973,01440,0   ,0   ,1   ,0   ,0   ,1 ,1   
6179080,840,18,001,101,1973,01940,1   ,0   ,0   ,0   ,0   ,1 ,1   
6179080,840,18,001,101,1973,02010,0   ,0   ,0   ,1   ,0   ,1 ,1   
6179080,840,18,001,101,1973,02890,2   ,15  ,13  ,5   ,10  ,27,45  
6179080,840,18,001,101,1973,03131,2   ,0   ,6   ,1   ,1   ,4 ,10  
6179080,840,18,001,101,1973,03160,9   ,3   ,7   ,2   ,8   ,13,29  
6179080,840,18,001,101,1973,03250,0   ,0   ,0   ,0   ,6   ,1 ,6   
6179080,840,18,001,101,1973,03600,0   ,0   ,3   ,1   ,0   ,2 ,4   
6179080,840,18,001,101,1973,03870,1   ,4   ,1   ,0   ,3   ,7 ,9   
6179080,840,18,001,101,1973,03880,0   ,0   ,1   ,0   ,0   ,1 ,1   
6179080,840,18,001,101,1973,03930,0   ,0   ,0   ,2   ,0   ,1 ,2   
6179080,840,18,001,101,1973,04120,0   ,4   ,0   ,5   ,3   ,10,12  
6179080,840,18,001,101,1973,04230,1   ,0   ,0   ,15  ,1   ,6 ,17  
6179080,840,18,001,101,1973,04440,0   ,1   ,1   ,1   ,3   ,5 ,6   
6179080,840,18,001,101,1973,04520,0   ,0   ,1   ,0   ,1   ,2 ,2   
6179080,840,18,001,101,1973,04560,1   ,0   ,1   ,0   ,2   ,4 ,4   
6179080,840,18,001,101,1973,04610,1   ,4   ,2   ,0   ,0   ,6 ,7   
6179080,840,18,001,101,1973,04670,0   ,0   ,1   ,0   ,0   ,1 ,1   
6179080,840,18,001,101,1973,04770,2   ,12  ,4   ,3   ,8   ,19,29  
6179080,840,18,001,101,1973,04880,16  ,12  ,10  ,3   ,6   ,25,47  
6179080,840,18,001,101,1973,04930,5   ,4   ,5   ,14  ,30  ,15,58  
6179080,840,18,001,101,1973,04950,0   ,4   ,6   ,7   ,2   ,13,19  
6179080,840,18,001,101,1973,04980,3   ,2   ,11  ,11  ,6   ,17,33  
6179080,840,18,001,101,1973,05010,0   ,0   ,3   ,4   ,2   ,3 ,9   
6179080,840,18,001,101,1973,05070,2   ,7   ,4   ,7   ,8   ,21,28  
6179080,840,18,001,101,1973,05110,10  ,9   ,14  ,9   ,5   ,23,47  
6179080,840,18,001,101,1973,05290,0   ,1   ,0   ,0   ,0   ,1 ,1   
6179080,840,18,001,101,1973,05600,1   ,2   ,2   ,5   ,2   ,9 ,12  
6179080,840,18,001,101,1973,05630,3   ,5   ,1   ,2   ,4   ,11,15  
6179080,840,18,001,101,1973,05810,6   ,1   ,1   ,3   ,5   ,15,16  
6179080,840,18,001,101,1973,05870,1   ,3   ,3   ,2   ,8   ,11,17  
6179080,840,18,001,101,1973,05930,4   ,4   ,1   ,1   ,1   ,8 ,11  
6179080,840,18,001,101,1973,05950,0   ,1   ,0   ,0   ,0   ,1 ,1   
6179080,840,18,001,101,1973,05980,2   ,1   ,0   ,1   ,2   ,5 ,6   
6179080,840,18,001,101,1973,06080,0   ,0   ,0   ,1   ,0   ,1 ,1   
6179080,840,18,001,101,1973,06130,1   ,0   ,1   ,3   ,5   ,7 ,10  
6179080,840,18,001,101,1973,06140,0   ,2   ,0   ,0   ,1   ,3 ,3   
6179080,840,18,001,101,1973,06160,0   ,0   ,0   ,0   ,1   ,1 ,1   
6179080,840,18,001,101,1973,06190,0   ,0   ,0   ,2   ,0   ,1 ,2   
6179080,840,18,001,101,1973,06240,1   ,3   ,2   ,2   ,2   ,10,10  
6179080,840,18,001,101,1973,06310,1   ,0   ,0   ,0   ,0   ,1 ,1   
6179080,840,18,001,101,1973,06360,0   ,4   ,1   ,2   ,0   ,7 ,7   
6179080,840,18,001,101,1973,06410,1   ,4   ,4   ,1   ,2   ,10,12  
6179080,840,18,001,101,1973,06520,1   ,1   ,5   ,0   ,0   ,6 ,7   
6179080,840,18,001,101,1973,06590,0   ,1   ,0   ,0   ,1   ,2 ,2   
6179080,840,18,001,101,1973,06730,0   ,2   ,1   ,1   ,2   ,5 ,6   
6179080,840,18,001,101,1973,06740,0   ,4   ,1   ,1   ,1   ,5 ,7   
6179080,840,18,001,101,1973,06810,1   ,3   ,1   ,1   ,1   ,6 ,7   
6179080,840,18,001,101,1973,06830,0   ,1   ,0   ,0   ,0   ,1 ,1   
6179080,840,18,001,101,1973,06870,0   ,0   ,3   ,1   ,0   ,3 ,4   
6179080,840,18,001,101,1973,06882,17  ,0   ,2   ,10  ,5   ,10,34  
6179080,840,18,001,101,1973,07030,1   ,0   ,0   ,0   ,4   ,2 ,5   
6179080,840,18,001,101,1973,07040,4   ,6   ,4   ,3   ,1   ,12,18  
6179080,840,18,001,101,1973,07050,0   ,0   ,1   ,0   ,0   ,1 ,1   
6179080,840,18,001,101,1973,07210,3   ,3   ,3   ,3   ,3   ,14,15  
6179080,840,18,001,101,1973,07270,0   ,2   ,0   ,0   ,0   ,1 ,2   
6179080,840,18,001,101,1973,07310,0   ,0   ,0   ,0   ,2   ,1 ,2   
6179080,840,18,001,101,1973,07350,1   ,1   ,4   ,0   ,1   ,5 ,7   
6179080,840,18,001,101,1973,07550,2   ,3   ,0   ,3   ,2   ,9 ,10  
6179080,840,18,001,101,1973,07560,0   ,1   ,5   ,1   ,0   ,5 ,7   
6179080,840,18,001,101,1973,07610,14  ,4   ,6   ,7   ,8   ,22,39  
6179080,840,18,001,101,1973,07660,0   ,1   ,1   ,0   ,1   ,3 ,3   
6177067,840,18,001,101,1974,00510,23  ,8   ,1   ,1   ,0   ,15,33  
6177067,840,18,001,101,1974,02010,1   ,0   ,0   ,0   ,0   ,1 ,1   
6177067,840,18,001,101,1974,02890,0   ,13  ,12  ,5   ,3   ,21,33  
6177067,840,18,001,101,1974,03131,4   ,8   ,0   ,2   ,0   ,4 ,14  
6177067,840,18,001,101,1974,03160,11  ,5   ,4   ,2   ,15  ,21,37  
6177067,840,18,001,101,1974,03600,0   ,1   ,1   ,0   ,0   ,2 ,2   
6177067,840,18,001,101,1974,03870,0   ,3   ,0   ,0   ,0   ,1 ,3   
6177067,840,18,001,101,1974,03900,0   ,0   ,1   ,0   ,0   ,1 ,1   
6177067,840,18,001,101,1974,03930,0   ,1   ,0   ,0   ,1   ,2 ,2   
6177067,840,18,001,101,1974,03940,1   ,0   ,0   ,0   ,1   ,2 ,2   
6177067,840,18,001,101,1974,04120,0   ,2   ,3   ,2   ,2   ,8 ,9   
6177067,840,18,001,101,1974,04230,0   ,0   ,0   ,17  ,3   ,5 ,20  
6177067,840,18,001,101,1974,04440,0   ,0   ,1   ,1   ,2   ,4 ,4   
6177067,840,18,001,101,1974,04520,0   ,1   ,3   ,0   ,0   ,4 ,4   
